Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts wildtype Replicate 1	Raw Counts wildtype Replicate 2	Raw Counts wildtype Replicate 3	Raw Counts wildtype Replicate 4	Normalized Counts wildtype Replicate 1	Normalized Counts wildtype Replicate 2	Normalized Counts wildtype Replicate 3	Normalized Counts wildtype Replicate 4	RPKM wildtype	Expression wildtype	Raw Counts TopA_depletion Replicate 1	Raw Counts TopA_depletion Replicate 2	Raw Counts TopA_depletion Replicate 3	Raw Counts TopA_depletion Replicate 4	Normalized Counts TopA_depletion Replicate 1	Normalized Counts TopA_depletion Replicate 2	Normalized Counts TopA_depletion Replicate 3	Normalized Counts TopA_depletion Replicate 4	RPKM TopA_depletion	Expression TopA_depletion	pValue wildtype vs TopA_depletion	qValue wildtype vs TopA_depletion	
8339560	8339560	8337389	8337207	-	-	SCO7522	DNA ligase	9	11	6	7	19240	19041	13815	14922	3	7	70	107	52	61	64564	88682	78595	78368	19	35	2,67E-31	7,98E-30	

	8339604	8342117		+	-	SCO7523	chaperone	5	6	2	4	10979	10956	4308	9731	1	3	2	3	5	4	2114	2976	8853	6034	0	1	0,00186055	1	

	8342114	8342632		+	-	SCO7524	hypothetical protein	1	1	0	0	2358	2155	0	0	0	2	0	0	1	1	0	409	1824	1868	0	1	0,445938456	1	

	8342696	8344990		+	-	SCO7525	oxidoreductase	4	3	0	0	8834	5067	0	0	0	1	3	4	1	0	2787	3882	2050	0	0	0	0,035645125	1	

	8345074	8346285		+	-	SCO7526	chloramphenicol resistance protein	0	0	0	0	1737	104	0	0	0	0	0	0	0	0	501	790	644	0	0	0	0,638271355	1	

	8347332	8346301		-	-	SCO7527	DeoR family transcriptional regulator	1	1	0	0	2126	1761	455	1507	0	1	1	2	1	2	1584	1664	2564	2823	1	2	0,602653418	1	

	8347357	8347857		+	-	SCO7528	hypothetical protein	1	3	0	0	3252	6274	0	1134	2	5	2	3	2	1	2372	2520	3038	2273	2	5	0,486303958	1	

	8347854	8348954		+	-	SCO7529	hypothetical protein	3	1	0	2	6746	2413	0	6028	1	3	2	1	9	2	2147	1440	13730	3193	2	4	0,71988697	1	

	8350079	8348997		-	-	SCO7530	regulatory protein	2	3	3	5	4077	5076	7041	10968	2	6	20	16	5	10	18662	13569	7694	13850	6	12	0,02712019	1	

	8351407	8350151		-	-	SCO7531	hypothetical protein	0	0	0	0	0	72	0	279	0	0	3	1	0	1	3541	1308	953	1470	0	1	5,80E-184	1	

	8352350	8351511		-	-	SCO7532	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	

	8352526	8353227		+	-	SCO7533	two-component system response regulator	1	1	0	3	3523	1858	0	6893	1	4	4	6	2	1	4510	5095	3504	2325	3	5	0,90147726	1	

	8353224	8354738		+	-	SCO7534	two component system histidine kinase	0	0	1	2	1456	1504	3763	4372	0	1	1	2	7	0	1541	2255	11206	755	1	2	0,61781994	1	

	8354735	8355298		+	-	SCO7535	lipoprotein	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1503	832	0	2343	1	2	1	1	

8355524	8355539	8357758	8357758	+	-	SCO7536	hypothetical protein	65	55	131	76	127453	90250	278359	154767	28	73	126	159	75	111	115698	131612	113723	142559	30	56	0,022647104	0,075209451	

	8359128	8357815		-	-	SCO7537	aminotransferase	2	0	1	1	4125	0	2783	2874	0	1	3	10	2	0	2754	8469	4416	0	1	2	0,378650236	1	

	8359215	8360183		+	-	SCO7538	LysR family transcriptional regulator	1	2	1	0	2669	4866	2951	1497	1	3	3	14	3	7	2911	11623	5541	9655	4	7	0,009452158	1	

8360931	8360931	8360197	8360172	-	-	SCO7539	TetR family transcriptional regulator	8	6	7	14	15843	10361	16648	28467	9	24	35	29	14	19	32981	24521	21809	24414	19	35	0,202131206	0,478150242	

	8361751	8361080	8361056	-	-	SCO7540	hypothetical protein	64	97	27	33	125327	157919	59245	67206	61	152	70	84	42	58	64617	69877	63671	74753	54	101	0,001076166	0,004959947	

	8363910	8361751		-	-	SCO7541	hypothetical protein	20	22	21	18	40957	35974	45706	36412	7	18	57	35	21	32	53138	29083	32672	41375	9	18	0,660546792	1	

	8365387	8364041		-	-	SCO7542	hypothetical protein	0	4	5	0	1873	7738	10815	1637	1	4	5	18	1	8	5178	15216	2263	11120	3	6	0,354156154	1	

	8365616	8366890		+	-	SCO7543	CRP family transcriptional regulator	0	3	2	1	0	6330	5338	2651	1	2	12	10	7	5	11684	8345	11864	7505	4	7	7,70E-04	1	

	8366985	8367788		+	-	SCO7544	ABC transporter membrane protein	0	1	1	0	0	1697	3644	0	0	1	0	5	0	0	620	4259	0	580	1	1	0,633184706	1	

	8367785	8368597		+	-	SCO7545	ABC transporter ATP-binding protein	0	0	0	1	0	0	0	3088	0	0	1	2	0	2	1059	2164	294	3404	1	2	0,119303762	1	

	8368594	8369616		+	-	SCO7546	lipoprotein	2	1	0	0	5319	2155	0	1014	0	2	5	5	1	0	4586	4222	2180	978	1	2	0,630606419	1	

	8369613	8371214		+	-	SCO7547	sulfatase	2	2	2	1	4368	3708	5140	2325	0	2	2	3	3	5	2257	2996	4704	6743	1	2	0,733743602	1	

	8371292	8372236		+	-	SCO7548	hypothetical protein	0	0	0	0	0	0	0	1953	0	0	0	1	0	1	0	1481	0	2021	0	0	0,386075106	1	

8372560	8372555	8372211	8372171	-	-	SCO7549	hypothetical protein	17	18	10	18	34763	29997	21372	38245	35	90	52	62	51	37	48498	51113	77347	47808	84	162	0,002599512	0,011036975	

	8373534	8372680		-	-	SCO7550	hydrolase	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1933	1063	503	0	1	1	1	

	8373907	8373704		-	-	SCO7551	hypothetical protein	1	0	0	0	3601	538	2010	0	2	7	0	0	0	0	844	674	1248	949	2	4	0,054865925	1	

8374599	8374599	8373973	8373973	-	-	SCO7552	TetR family transcriptional regulator	4	3	6	8	7843	5140	13627	18122	6	17	36	25	23	24	33139	21293	35299	31386	25	48	3,34E-06	2,41E-05	

	8374699	8375652		+	-	SCO7553	oxidoreductase	1	1	0	0	2689	2847	0	0	0	1	4	3	0	0	4037	2727	1111	0	1	2	0,686429165	1	

8376972	8376949	8375936	8375931	-	-	SCO7554	LacI family transcriptional regulator	79	111	99	110	155868	181328	210201	223006	74	189	372	411	228	245	341009	339320	343268	314453	176	329	0,011416949	0,04132675	

	8377286	8378596		+	-	SCO7555	solute binding lipoprotein	0	0	0	0	0	0	0	0	0	0	3	1	1	0	2964	1113	2098	0	0	1	1	1	

	8378701	8379696		+	-	SCO7556	sugar transport permease	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2787	0	0	1476	0	1	1	1	

	8379709	8380632		+	-	SCO7557	sugar transport integral membrane protein	0	0	0	0	0	0	1545	1404	0	0	0	1	0	1	0	832	0	1300	0	0	0,118513657	1	

	8380679	8382118		+	-	SCO7558	beta-glucosidase	2	3	5	3	4785	5405	11607	6828	1	4	9	22	6	9	8386	18759	9094	11665	4	8	0,15976785	1	

	8383428	8382232		-	-	SCO7559	sugar hydrolase	1	2	3	4	3688	4496	6932	9777	2	5	2	5	6	9	1976	4867	9265	12573	2	5	0,851614546	1	

8384098	8384098	8383565	8383565	-	-	SCO7560	MutT-family protein	3	7	3	4	7222	12171	7437	8465	6	16	24	22	10	16	22686	18565	15568	20799	19	36	0,003245741	0,013473599	

	8385164	8384103		-	-	SCO7561	esterase	7	7	12	7	14484	12983	26978	15461	6	16	25	34	10	17	23321	28417	15520	22679	11	21	0,56785553	1	

8385997	8385997	8385161		-	-	SCO7562	transcriptional regulator	2	12	7	5	5387	20094	15123	10894	6	15	24	33	19	23	22056	27729	29058	30261	17	32	0,001455517	0,006539523	

	8386079	8387629		+	-	SCO7563	ABC transporter solute binding lipoprotein	0	1	0	0	0	1705	0	1339	0	0	5	5	5	6	4878	4797	8044	8384	2	4	7,52E-25	1	

	8387626	8388618		+	-	SCO7564	oligopeptide ABC transporter integral membrane protein	0	1	0	0	1582	1681	1663	1609	0	1	5	2	3	2	4734	1871	5452	2882	1	3	0,039272559	1	

	8388624	8389529		+	-	SCO7565	oligopeptide ABC transporter integral membrane protein	0	0	0	0	0	1005	0	939	0	0	1	1	1	0	1431	1183	1982	0	0	1	0,099886027	1	

	8389526	8390392		+	-	SCO7566	oligopeptide ABC transporter ATP-binding protein	0	1	0	1	0	1858	0	2251	0	1	0	2	1	0	0	1742	2750	0	0	1	0,751270474	1	

	8390389	8391339		+	-	SCO7567	oligopeptide ABC transporter ATP-binding protein	1	0	0	0	2572	0	0	0	0	0	1	0	0	1	1680	533	747	1558	0	1	0,420956465	1	

8392310	8392310	8391351	8391189	-	-	SCO7568	regulatory protein	8	5	5	12	16969	8897	10894	24653	6	15	24	27	12	18	22762	22605	18963	23131	12	22	0,303199969	1	

	8392352	8393143		+	-	SCO7569	hypothetical protein	1	0	1	0	2514	1037	3238	0	0	2	5	0	3	5	5341	393	4855	6626	2	5	0,012037335	1	

	8393167	8394294		+	-	SCO7570	isomerase	1	2	1	1	3087	3418	3486	2390	1	2	6	17	3	11	6047	14769	5424	15192	5	9	1,31E-05	1	

	8394291	8394704		+	-	SCO7571	hypothetical protein	1	0	0	0	2135	0	604	0	0	1	3	5	2	1	3360	4553	3333	1992	4	7	7,49E-07	1	

8394782	8394796	8397792	8397876	+	-	SCO7572	oxidoreductase	28	45	25	33	56043	73348	54610	67876	8	21	82	116	56	67	75566	96146	85049	85979	15	28	0,253124008	0,575269629	

	8398133	8397789		-	-	SCO7573	anti-sigma factor antagonist	0	0	0	0	0	0	0	911	0	0	2	1	1	0	1909	1237	2194	404	2	4	1,25E-10	1	

	8398334	8398483		+	-	SCO7574	hypothetical protein	0	0	0	1	640	764	2069	2418	3	9	0	0	1	1	897	620	2784	1593	4	9	0,589419165	1	

	8399423	8398566		-	-	SCO7575	hydrolase	0	0	0	0	0	0	0	1935	0	0	2	1	0	1	2720	869	473	2156	0	1	0,0067238	1	

	8400717	8399524		-	-	SCO7576	hydrolase	0	2	1	0	1495	4746	3515	0	0	2	5	7	5	3	5446	6345	7845	3960	2	4	0,01575479	1	

	8400971	8402080		+	-	SCO7577	hydrolase	0	3	0	0	0	5180	0	1618	0	1	7	9	1	1	6543	7782	2249	2103	2	4	0,004173755	1	

	8402741	8402124		-	-	SCO7578	hypothetical protein	0	0	0	0	1514	1399	980	0	0	1	2	0	0	0	2310	0	1152	0	0	1	0,400874104	1	

8402845	8402873	8403748	8403748	+	-	SCO7579	DNA-binding protein	1	5	10	8	3698	9291	21333	16410	5	14	40	30	19	20	36857	25341	29819	26124	17	33	1,44E-04	7,91E-04	

8403781	8403793	8404608	8404701	+	-	SCO7580	hypothetical protein	16	12	9	11	31763	20344	20184	22802	11	29	23	33	27	39	21583	27626	42013	51037	22	43	0,10165494	0,270995497	

	8406342	8404672		-	-	SCO7581	hypothetical protein	11	15	7	14	21852	25951	16925	30012	5	14	43	49	23	25	39411	41162	35491	33354	12	22	0,045086641	1	

8407590	8407580	8406363	8406343	-	-	SCO7582	hypothetical protein	42	44	32	42	82021	72270	68733	86147	24	63	108	117	85	105	99164	97061	128982	135206	49	94	0,071813369	0,202466913	

	8407690	8409591		+	-	SCO7583	hydrolase	8	5	2	6	16425	9339	6229	13526	2	5	17	27	16	14	15731	22377	24092	18947	5	10	0,053939908	1	

8410211	8410198	8409626	8409618	-	-	SCO7584	transcriptional regulator	24	40	51	33	46946	65586	109765	67615	49	126	174	119	41	50	160092	98033	62334	65069	93	168	0,300584553	0,658503824	

8410861	8410657	8410259	8410217	-	-	SCO7585	MerR family transcriptional regulator	4	11	3	9	8416	18590	6903	19415	13	33	41	26	15	17	37654	22228	23736	22146	35	66	0,004792942	0,019234628	

	8410741	8411814		+	-	SCO7586	oxidoreductase	0	0	1	2	990	1592	3654	4791	0	2	4	9	8	5	4157	7902	13195	7083	3	7	6,06E-04	1	

8411900	8411919	8413286	8413286	+	-	SCO7587	hypothetical protein	24	28	31	31	48208	46134	65801	63968	15	40	116	112	72	82	106806	92615	109265	106187	39	75	0,001240462	0,005668415	

8414344	8414277	8413357	8411933	-	-	SCO7588	oxidoreductase	33	27	20	29	65216	44702	42507	59465	22	57	1753	1994	1133	1287	1606772	1642602	1703003	1652560	952	1792	0	0	

	8415273	8414425		-	-	SCO7589	hypothetical protein	0	0	0	0	1601	0	267	0	0	0	16	15	13	10	15268	12480	20279	13991	9	18	0	1	

	8416959	8415439		-	-	SCO7590	catalase	5	19	10	4	11426	32330	21966	9824	5	12	5	24	12	13	5088	19811	19470	16979	5	10	0,086906432	1	

	8418396	8417434		-	-	SCO7591	regulatory protein	5	3	2	4	11610	5389	6180	9879	3	8	14	15	4	12	13316	12902	6693	16024	6	12	0,379163682	1	

	8418509	8419402		+	-	SCO7592	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	736	3922	679	0	1	1	1	

	8419486	8419851		+	-	SCO7593	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	0	0	357	0	0	1	1	

	8420016	8421062		+	-	SCO7594	oxidoreductase	1	1	2	1	3475	3177	4436	2279	1	3	14	16	5	6	12858	13974	7873	7915	5	10	3,17E-05	1	

	8422261	8421086		-	anmK	SCO7595	anhydro-N-acetylmuramic acid kinase	2	3	9	5	3931	5035	20580	10410	3	8	23	23	15	16	21512	19509	23955	21256	9	18	0,003755891	1	

8423870	8423870	8422299	8422299	-	-	SCO7596	integral membrane transport protein	3	8	3	6	6737	13208	6724	12633	2	6	33	59	22	23	30514	48609	34476	30788	12	22	1,10E-12	1	

8424931	8424877	8423879	8423879	-	-	SCO7597	hypothetical protein	2	1	3	1	4184	2260	6368	3497	1	4	57	49	27	25	53095	40690	40984	32411	22	41	6,49E-97	4,96E-95	

	8424898	8425014		+	-	SCO7598	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	

	8425073	8426008		+	-	SCO7599	transcriptional regulator	2	3	2	7	4659	5236	5912	15424	3	8	16	18	6	8	15560	15158	10438	10610	7	13	0,161973886	1	

	8427230	8426016		-	-	SCO7600	alanyl tRNA synthetase	0	0	4	0	0	1254	10141	827	0	2	12	5	3	7	11493	4474	4622	10176	3	6	0,007332455	1	

	8428998	8427526		-	-	SCO7601	amidase	0	0	3	2	1718	1391	7259	4456	0	2	9	14	4	10	8252	11987	6254	13282	3	6	0,001091889	1	

8429116	8429126	8429713	8429716	+	-	SCO7602	TetR family transcriptional regulator	4	13	7	6	9377	21784	15489	13229	10	25	28	22	23	20	25788	18602	34757	26394	22	44	0,024903022	0,081388937	

	8430771	8429821		-	-	SCO7603	LysR family transcriptional regulator	1	8	7	11	3252	13015	15747	23769	5	14	17	20	12	6	15693	17083	18037	8911	8	15	0,694166407	1	

8430895	8430895	8431779	8431948	+	-	SCO7604	hypothetical protein	30	51	46	53	60469	83380	97524	107907	38	98	94	114	61	72	86411	94461	92853	93033	55	103	0,666648159	1	

	8433208	8431787		-	-	SCO7605	metallopeptidase	0	1	0	0	1194	2566	2010	0	0	1	10	12	3	14	9188	9934	4951	18555	4	7	2,72E-25	1	

8433408	8433408	8434529	8434529	+	-	SCO7606	amino acid binding protein	2	7	5	5	5572	12541	12261	11442	3	9	105	90	43	38	96339	74542	65400	49683	34	63	3,95E-59	2,06E-57	

8435734	8435734	8434553	8434553	-	-	SCO7607	hydrolase	2	3	21	2	4203	5993	45528	5070	4	12	9	5	6	3	8639	4296	9347	3937	2	5	4,35E-07	1	

8435801	8435801	8436253		+	-	SCO7608	hypothetical protein	9	10	8	12	17580	17737	17985	25602	17	43	32	26	15	7	29349	21934	23146	9514	25	46	0,70089739	1	

	8436974	8436288		-	-	SCO7609	esterase	2	0	2	1	5154	474	4625	4009	1	5	3	4	5	4	3598	3609	8113	5589	3	7	0,53928833	1	

	8437174	8438154		+	-	SCO7610	transcriptional regulator	2	0	3	2	3931	1085	6903	4800	1	4	8	13	8	7	7818	10944	12241	9708	5	10	0,003923357	1	

8438157	8438157	8438870	8439071	+	-	SCO7611	hypothetical protein	3	13	9	5	5853	22258	20332	11926	8	21	36	29	13	23	33788	24004	20341	30472	20	38	0,017451729	0,06029291	

8439524	8439524	8438874	8438820	-	-	SCO7612	hypothetical protein	2	2	6	3	5630	3740	14538	7851	4	12	8	25	19	12	7966	21255	29380	15649	14	28	0,001040496	0,0048137	

	8442160	8439704		-	-	SCO7613	hypothetical protein	15	13	9	8	29890	22492	21164	17266	3	9	18	31	17	26	16844	25697	25759	34421	5	10	0,992480429	1	

8442765	8442765	8442244	8442239	-	-	SCO7614	regulatory protein	7	16	9	15	15600	27141	20659	30793	17	45	32	25	20	14	29478	20986	30985	18918	25	48	0,755905152	1	

8442802	8442864	8443736		+	-	SCO7615	DNA-binding protein	43	57	45	49	84758	93918	96117	100000	42	107	130	125	79	96	119851	103158	119758	123734	70	133	0,531139564	1	

	8443733	8444002		+	-	SCO7616	AbaA-like protein	19	20	10	13	37821	34035	21422	27435	44	111	17	29	15	16	16342	23921	23914	21267	41	79	0,00804467	0,030485067	

	8443999	8444814	8444819	+	-	SCO7617	hypothetical protein	57	89	39	43	111804	144936	84609	87180	52	131	51	88	69	58	46742	72791	103964	75070	47	91	0,002401072	0,010270786	

8444820	8444820	8445614	8445614	+	-	SCO7618	transcriptional regulator	12	13	8	13	24259	21872	18559	27723	11	29	31	35	24	25	29086	29518	36904	33179	21	40	0,241451296	0,554328699	

	8445701	8446105		+	-	SCO7619	anti sigma factor antagonist	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1384	1767	1906	0	1	3	1	1	

	8446200	8446559		+	-	SCO7620	hypothetical protein	3	2	2	2	6212	3547	5387	5246	5	14	2	6	4	3	2653	5604	6103	4821	6	13	0,431058488	1	

	8446701	8447144		+	-	SCO7621	hypothetical protein	0	0	1	0	1417	1407	3060	1553	1	4	2	2	2	0	2176	2260	3888	0	2	4	0,82675252	1	

	8448644	8447193		-	-	SCO7622	NAD(P) transhydrogenase subunit beta	7	6	4	3	14746	9781	9299	7740	2	7	8	18	8	9	7999	15622	13188	12456	4	8	0,93300428	1	

	8450224	8448650		-	pntA	SCO7623	NAD(P) transhydrogenase subunit alpha	8	17	5	6	15775	28083	12171	12689	4	10	19	25	15	16	18204	20854	22748	21719	6	13	0,796189946	1	

8451026	8451026	8450331	8450331	-	-	SCO7624	TetR family transcriptional regulator	5	2	8	10	10076	4810	18441	21313	7	19	26	30	14	13	23979	25291	21445	17500	17	31	0,10583856	0,279970602	

	8451080	8452201		+	-	SCO7625	monooxygenase	3	8	4	0	7727	14037	10042	0	2	7	13	16	6	8	12825	13920	10273	10528	5	10	0,356270494	1	

8453836	8453704	8452226	8452226	-	-	SCO7626	monooxygenase	11	14	16	8	23259	23167	35158	18122	6	16	162	110	82	52	148976	91369	123962	66932	38	72	1,17E-30	3,37E-29	

	8453968	8454549		+	-	SCO7627	hypothetical protein	1	1	0	0	3368	1641	1297	0	1	2	3	8	0	1	3140	6714	987	1564	3	5	0,1397584	1	

	8454701	8455840		+	-	SCO7628	hypothetical protein	0	0	1	0	0	112	3803	0	0	0	13	7	8	5	12261	6084	13003	7528	4	8	3,15E-40	1	

8455842	8455893	8457134	8457190	+	-	SCO7629	starvation sensing protein	20	22	24	25	39937	35894	51153	51195	13	35	109	126	82	83	99947	104085	124470	107528	46	87	1,03E-08	9,75E-08	

8457197	8457210	8457884	8458374	+	-	SCO7630	isomerase	49	42	36	50	97534	68425	77428	101237	49	127	243	257	138	156	223430	212136	208353	200351	167	312	2,90E-08	2,62E-07	

	8459757	8457868		-	-	SCO7631	hypothetical protein	0	0	0	0	0	0	0	251	0	0	4	0	0	0	4563	422	692	749	0	0	3,81E-302	1	

8459905	8460001	8460834	8460838	+	-	SCO7632	hypothetical protein	26	24	20	25	51160	39715	44329	51055	21	55	72	113	71	67	66206	93451	107928	87110	55	106	2,94E-04	0,00153375	

	8461840	8460911		-	-	SCO7633	endo-beta-N-acetylglucosaminidase	0	3	4	5	1718	4955	8685	11126	2	7	16	15	5	8	14820	12509	8963	11278	6	12	0,089201395	1	

8461956	8461956	8463857	8463857	+	-	SCO7634	hypothetical protein	15	11	10	15	30676	18011	23115	31695	5	13	101	112	41	70	93289	92478	62032	90801	24	44	2,72E-15	4,18E-14	

	8464428	8463880		-	-	SCO7635	extracellular small neutral protease	0	0	0	0	0	0	1931	0	0	0	3	0	0	0	2811	476	0	146	0	1	0,398837442	1	

8464588	8464588	8464878	8464915	+	-	SCO7636	hypothetical protein	6	9	13	3	13425	14785	28097	6688	20	54	59	42	22	24	54804	34853	33982	31175	71	133	2,92E-06	2,13E-05	

	8466399	8464939		-	-	SCO7637	endoglucanase	3	2	5	6	7261	3933	12350	13173	2	6	24	25	15	20	22843	20713	23228	25919	8	15	1,11E-04	1	

8468163	8468158	8466854	8466844	-	eno	SCO7638	phosphopyruvate hydratase	32	64	80	42	64382	104432	170763	85096	31	81	375	592	250	335	344126	487854	376970	430507	169	314	5,15E-24	1,23E-22	

8468349	8468385	8468807	8468860	+	-	SCO7639	MarR family regulatory protein	7	10	14	7	15221	16643	31405	14345	17	45	96	82	44	39	88143	68221	67128	50415	87	161	3,26E-17	5,75E-16	

	8469810	8468827		-	-	SCO7640	LysR family transcriptional regulator	3	2	0	0	5931	3611	1574	1907	1	3	18	12	10	12	16653	9980	16350	16645	7	15	4,69E-12	1	

	8469909	8471105		+	-	SCO7641	dehydrogenase	1	0	0	3	3290	0	0	6558	0	2	2	2	4	3	2271	2049	7400	4177	1	3	0,363124778	1	

	8471165	8471530		+	-	SCO7642	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	2	2	3	806	1941	3573	4458	3	7	1	1	

	8471548	8471823		+	-	SCO7643	hypothetical protein	0	0	1	0	0	0	2188	734	0	2	4	3	0	2	4496	3199	1344	2806	6	10	5,88E-05	1	

	8473099	8471876		-	-	SCO7644	ATP binding protein	2	2	2	3	4387	3708	6279	7796	1	4	9	19	7	3	8534	15762	11041	4575	4	8	0,097741324	1	

8473202	8473207	8473920	8473968	+	-	SCO7645	TetR family transcriptional regulator	8	16	8	15	16590	27230	17163	30384	12	31	29	26	11	12	26972	21661	17474	16522	15	28	0,220971018	0,515599043	

8474044	8474054	8474326	8474341	+	-	SCO7646	hypothetical protein	27	33	22	32	54480	53913	46895	65931	79	202	33	47	15	20	30790	39510	23105	26827	60	110	6,05E-06	4,22E-05	

	8474635	8475174		+	-	SCO7647	calcium binding protein	0	0	0	0	0	0	0	1516	0	0	3	3	4	1	3293	2620	6556	1669	3	6	9,70E-23	1	

	8475881	8475216		-	-	SCO7648	two-component system response regulator	3	4	3	2	6445	7231	7319	4549	3	9	13	13	5	10	12758	10733	8991	14078	9	17	0,079391529	1	

8477246	8477246	8476050	8476050	-	-	SCO7649	two-component system sensor kinase	14	8	4	12	28327	13965	9567	24392	6	15	60	78	32	45	55238	64591	49427	58196	25	47	2,91E-11	3,36E-10	

	8477428	8478900		+	-	SCO7650	hydrolase	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1240	1072	1728	785	0	0	1	1	

	8479516	8478902		-	-	SCO7651	TetR family transcriptional regulator	2	0	3	3	4203	1431	8012	6577	3	8	6	14	0	8	6252	11619	768	10827	6	11	0,48907954	1	

8479544	8479547	8480098	8480267	+	-	SCO7652	acetyltransferase	55	40	30	40	107542	66004	63652	81058	56	144	86	124	51	49	79194	102169	77450	63674	79	146	0,554920531	1	

8480945	8480911	8480189	8480166	-	-	SCO7653	hypothetical protein	15	18	13	15	30424	30753	28790	30365	16	41	87	104	52	59	80473	85996	78245	76148	59	110	1,95E-09	1,97E-08	

8481152	8481163	8482020	8482020	+	-	SCO7654	oxidoreductase	37	42	28	31	73798	69149	60037	63773	30	77	57	97	49	74	52245	79932	75090	95406	46	88	0,915413087	1	

8482074	8482077	8483009	8483072	+	-	SCO7655	oxidoreductase	48	52	34	31	93874	85399	72972	63512	33	84	80	96	75	65	74006	79290	112927	84544	48	93	0,953214146	1	

8483077	8483077	8483598	8483598	+	-	SCO7656	hypothetical protein	12	9	12	15	23997	15606	27196	30914	18	46	41	25	27	16	38236	21090	41636	21414	30	58	0,562614268	1	

8483718	8483781	8485538	8485538	+	-	SCO7657	hypothetical protein	6158	7373	1975	3206	12016969	11982157	4185896	6473969	1971	4928	1515	2501	1717	2164	1389246	2060849	2579617	2777185	647	1252	3,02E-09	3,02E-08	

8485540	8485558	8485710	8485985	+	-	SCO7658	hypothetical protein	120	169	53	81	234452	275263	113400	165429	515	1288	58	75	50	66	53806	62501	75838	84784	235	452	9,02E-20	1,81E-18	

	8486792	8485671		-	-	SCO7659	oxidoreductase	1	1	0	0	2320	3105	1337	0	0	1	1	3	2	2	1026	3237	4060	2952	1	2	0,336782015	1	

	8487119	8487601	8487601	+	-	SCO7660	voltage-gated potassium channel	6	2	3	0	12047	3869	8259	381	4	12	3	3	7	6	3503	2996	11398	8876	6	13	0,699088778	1	

	8487642	8488280		+	-	SCO7661	hypothetical protein	2	3	2	0	4679	5108	4367	948	2	5	4	2	3	4	4114	2140	5095	6034	3	6	0,893292291	1	

	8488518	8489696		+	-	SCO7662	chloramphenicol resistance protein	1	4	5	18	2640	6974	12647	37808	4	12	18	10	6	2	16872	8692	9265	3245	4	8	0,003729595	1	

	8490212	8489928	8489928	-	-	SCO7663	hypothetical protein	2	1	0	0	5086	1721	1584	995	3	8	10	4	1	4	9355	3886	2743	5448	10	18	0,030173573	1	

8490745	8490745	8490209		-	-	SCO7664	hypothetical protein	3	8	1	9	6436	13715	3951	19397	8	20	21	13	3	6	19650	11250	5383	8554	11	20	0,504892103	0,993777978	

8490963	8490963	8490754	8490748	-	-	SCO7665	hypothetical protein	2	3	2	5	4717	5968	4724	11768	12	32	22	5	2	6	20342	4917	3641	8858	24	44	0,566353556	1	

	8491153	8492100		+	-	SCO7666	zinc-binding oxidoreductase (fragment)	0	2	1	1	1339	4062	4179	2400	1	3	6	3	3	3	6099	2504	4601	4892	2	4	0,49799782	1	

	8492106	8492702		+	-	SCO7667	hypothetical protein	0	0	0	0	951	0	0	986	0	0	2	0	2	0	2047	0	4293	720	1	2	0,001297279	1	

	8492781	8493260		+	-	SCO7668	hypothetical protein	0	0	0	0	106	0	0	1125	0	0	1	0	0	0	1264	695	6	0	0	1	0,512738473	1	

	8494580	8493549		-	-	SCO7669	oxidoreductase	0	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	1	1	

	8495092	8494577		-	-	SCO7670	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	1	1	

	8496340	8495102		-	-	SCO7671	transferase	0	0	0	0	0	0	0	0	0	0	0	0	0	1	778	0	0	2367	0	0	1	1	

	8496377	8497237		+	-	SCO7672	hypothetical protein	2	0	1	5	4650	0	3605	11926	2	5	9	5	1	1	8691	4338	2729	2519	2	5	0,366496107	1	

	8497424	8497978		+	-	SCO7673	lipoprotein	0	0	0	0	0	1158	0	1944	0	1	0	0	1	1	715	579	1673	1933	1	2	0,57754784	1	

	8498017	8498415		+	-	SCO7674	metal-binding protein	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1871	45	548	1417	1	2	1	1	

	8498412	8498906		+	-	SCO7675	hypothetical protein	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	

