Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts wildtype Replicate 1	Raw Counts wildtype Replicate 2	Raw Counts wildtype Replicate 3	Raw Counts wildtype Replicate 4	Normalized Counts wildtype Replicate 1	Normalized Counts wildtype Replicate 2	Normalized Counts wildtype Replicate 3	Normalized Counts wildtype Replicate 4	RPKM wildtype	Expression wildtype	Raw Counts novo10 Replicate 1	Raw Counts novo10 Replicate 2	Normalized Counts novo10 Replicate 1	Normalized Counts novo10 Replicate 2	RPKM novo10	Expression novo10	pValue wildtype vs novo10	qValue wildtype vs novo10
	6394529	6397648		+	-	SCO5842	hypothetical protein	54	55	33	51	107144	90499	72031	103860	11	29	82	56	101965	89198	10	30	0,458424861	1

6397754	6397754	6398341		+	-	SCO5843	hypothetical protein	86	116	81	80	169740	189815	172932	163010	116	295	102	100	125537	157411	79	240	0,094863508	0,811654159

	6398341	6399534	6399534	+	-	SCO5844	hypothetical protein	43	46	55	43	85399	75392	117975	86854	29	76	100	62	123461	97920	31	92	0,904227746	1

6399539	6399582	6400232	6400232	+	-	SCO5845	thymidine kinase	23	14	19	19	45646	23763	42091	39817	22	58	45	26	55679	42244	25	75	0,81610063	1

	6402331	6400262		-	-	SCO5846	hypothetical protein	2	1	0	0	4853	1673	0	0	0	0	5	2	6767	3837	0	2	0,044204796	1

	6402599	6403366	6403366	+	-	SCO5847	transcriptional regulator	22	15	11	18	43956	25508	23601	36570	16	42	20	16	25321	25724	11	33	0,25854928	1

	6403579	6404886		+	-	SCO5848	tagatose 6-phosphate kinase	3	7	8	9	6154	12106	18243	18466	4	10	21	11	26922	18683	5	17	0,339139127	1

	6404883	6406040		+	-	SCO5849	AgaS protein	9	10	12	7	18503	16869	27216	14680	6	16	13	12	16421	19119	5	15	0,544011788	1

	6406090	6407082		+	-	SCO5850	hypothetical protein	7	7	8	7	14988	11752	18500	14699	5	15	22	14	27107	22804	8	25	0,321423488	1

	6407079	6408017		+	-	SCO5851	hypothetical protein	6	7	3	1	12474	11511	7695	2958	3	9	10	10	12707	15763	5	15	0,421087872	1

	6408122	6408970		+	-	SCO5852	tagatose-bisphosphate aldolase	3	0	3	1	7377	0	7497	3972	2	5	10	7	12824	11512	4	14	0,051792129	1

	6409828	6409025		-	-	SCO5853	hypothetical protein	5	2	6	2	11047	4167	13915	5302	4	10	15	2	19079	4303	5	14	0,728207831	1

6410064	6410064	6410915	6410958	+	-	SCO5854	thiosulfate sulfurtransferase	54	49	32	45	105698	81216	69931	92520	40	102	53	69	65995	108577	33	102	0,400765296	1

6412503	6412257	6411199	6411184	-	-	SCO5855	DNA-binding protein	201	266	254	250	393301	432603	540348	505563	172	441	584	390	719233	612567	212	628	0,662718367	1

6412695	6412730	6413614	6413903	+	-	SCO5856	hypothetical protein	308	351	249	303	602252	571265	527869	612159	256	653	581	401	714802	629806	255	759	0,208145116	1

	6414875	6413538	6413538	-	-	SCO5857	FAD-dependent oxidoreductase	22	29	19	17	44102	48668	41537	36310	12	31	53	43	65964	67533	16	49	0,376249239	1

6416090	6415998	6414817		-	-	SCO5858	hypothetical protein	31	54	41	48	60945	88343	87273	97153	27	70	87	75	107379	117643	31	95	0,77757333	1

6416236	6416236	6417363	6417363	+	hemH	SCO5859	ferrochelatase	156	169	96	127	306251	275786	205209	257475	91	231	195	141	240135	222154	68	204	0,122263438	0,90245217

6417364	6417372	6418190	6418207	+	-	SCO5860	SuhB protein	65	112	69	58	127473	183331	147598	117862	69	175	109	75	135253	117582	52	154	0,164926086	1

	6418515	6419081		+	-	SCO5861	hypothetical protein	1	2	0	1	2766	4705	1584	3470	2	5	5	2	6211	3325	2	8	0,469207169	1

6419289	6419308	6419961	6419965	+	-	SCO5862	two-component regulator CutR	54	67	45	45	106203	109307	96127	92166	60	154	89	51	109802	81362	49	146	0,287826419	1

6419968	6419968	6421212	6421212	+	-	SCO5863	two-component sensor (kinase)	68	112	61	65	133831	182109	131326	132272	46	116	115	74	141909	117001	35	103	0,189649727	1

6421565	6421618	6421914	6421927	+	-	SCO5864	hypothetical protein	207	255	242	232	404989	414858	514321	468722	593	1517	333	262	409697	411023	462	1381	0,036915158	0,564857219

6421928	6421928	6422881	6422881	+	-	SCO5865	hypothetical protein	114	116	122	124	223269	189308	258839	250507	94	241	210	158	259128	248008	89	265	0,418582642	1

6423359	6423359	6422895	6422854	-	-	SCO5866	hypothetical protein	51	74	68	63	100582	120762	144666	127518	104	265	94	92	115772	145401	92	280	0,499388392	1

6423417	6423417	6424001		+	-	SCO5867	hypothetical protein	40	50	36	48	79468	81795	77003	98502	56	143	49	39	61137	62525	35	105	0,060521982	0,684278592

	6423998	6424549	6424549	+	dut	SCO5868	deoxyuridine 5'-triphosphate nucleotidohydrolase	88	133	137	114	173012	217271	292027	230477	161	413	210	163	259110	256593	156	467	0,466279835	1

6424550	6424551	6425303	6425347	+	-	SCO5869	hypothetical protein	317	417	374	368	620299	679229	794493	744711	369	942	554	454	682453	712254	309	926	0,056455207	0,667439002

	6425493	6426185		+	-	SCO5870	ABC transporter ATP-binding protein	8	8	13	10	17231	14415	29404	20801	11	29	18	5	22237	7919	7	21	0,233802384	1

6426312	6426319	6428865		+	-	SCO5871	turgor pressure sensor	47	75	54	69	93359	122685	115935	139519	18	46	86	99	106953	155293	16	51	0,619233429	1

	6428862	6429545		+	-	SCO5872	turgor pressure regulator	17	16	18	13	33986	27503	39338	27723	18	46	25	18	31372	28988	14	44	0,507425931	1

	6429542	6430006	6430009	+	-	SCO5873	hypothetical protein	94	140	134	150	183613	227849	284896	303339	210	537	210	173	258936	272150	190	571	0,331113973	1

6430010	6430010	6430828	6430839	+	-	SCO5874	hypothetical protein	120	177	85	130	234511	288890	182044	263838	117	295	206	138	254344	217169	97	287	0,234045788	1

	6431627	6430947	6430889	-	-	SCO5875	potassium uptake protein	156	193	106	105	305067	314825	225532	212708	153	388	150	146	185006	229409	100	304	0,048575797	0,629677767

6432395	6432298	6431627		-	-	SCO5876	potassium uptake protein	123	150	114	113	241345	243922	243161	229686	140	356	171	139	210550	219027	106	319	0,150316512	0,974330676

	6432566	6433618		+	-	SCO5877	transcriptional regulator RedD	5	7	3	7	9775	12155	7200	14699	4	10	14	5	17404	9341	4	12	0,922800068	1

	6433668	6436616		+	-	SCO5878	polyketide synthase RedX	7	6	5	8	13872	11117	11627	17676	1	4	11	12	14072	20021	1	5	0,851973074	1

	6436613	6437788		+	-	SCO5879	acyl-coa dehydrogenase RedW	2	9	5	1	5232	15364	12290	3414	3	7	7	2	8924	4548	1	5	0,163394756	1

	6437814	6438134		+	-	SCO5880	RedY protein	1	4	1	3	2999	6717	3347	7014	6	15	4	1	5494	2285	4	12	0,276876221	1

6438888	6438859	6438206	6438198	-	-	SCO5881	response regulator	38	49	33	51	74371	81240	71318	103153	49	126	88	58	108318	92294	51	153	0,927829182	1

	6440310	6439123		-	-	SCO5882	RedV protein	0	0	0	0	0	1383	0	0	0	0	0	2	809	3470	0	1	0,003443276	1

	6441208	6440423		-	-	SCO5883	hypothetical protein	0	0	0	0	0	1174	0	0	0	0	1	0	2194	0	0	1	0,120939606	1

	6442166	6441276		-	-	SCO5884	hypothetical protein	1	2	0	0	3485	4625	0	697	1	2	2	0	2676	91	0	1	0,767804613	1

	6442614	6442174		-	-	SCO5885	hypothetical protein	0	2	0	1	252	4287	1693	3488	2	5	1	0	1847	1230	1	3	0,696529902	1

	6443976	6442753		-	-	SCO5886	3-oxoacyl-ACP synthase	3	3	1	1	6572	5365	3020	2456	1	3	7	4	8819	7667	2	6	0,313210618	1

	6444218	6443973		-	-	SCO5887	acyl carrier protein	2	2	0	0	5640	3821	614	288	4	10	2	2	3510	3310	4	13	0,700094547	1

	6444587	6445594		+	-	SCO5888	3-oxoacyl-ACP synthase	2	2	1	4	3921	4826	3713	9061	2	5	6	5	7892	8699	2	8	0,579609672	1

	6445654	6445917		+	-	SCO5889	hypothetical protein	2	0	0	0	4077	1005	0	818	2	5	0	1	117	2752	1	5	0,468277797	1

	6445914	6447836		+	-	SCO5890	8-amino-7-oxononanoate synthase	6	3	3	1	13348	5767	7219	2800	1	3	6	3	8158	5534	1	3	0,575377574	1

	6447950	6449548		+	-	SCO5891	peptide synthase	0	1	0	1	0	2019	0	2260	0	0	2	3	2781	6238	0	2	0,017741796	1

	6449549	6456442		+	-	SCO5892	polyketide synthase	2	5	0	0	5174	8800	1089	1414	0	0	3	6	4474	10197	0	1	0,391782906	1

	6456446	6457489		+	-	SCO5893	oxidoreductase	0	1	0	1	0	3153	0	2828	0	1	1	2	1452	4281	0	2	0,623821321	1

	6457476	6458318		+	-	SCO5894	thioesterase	2	0	0	0	4145	386	0	1786	0	1	1	1	2428	2989	1	3	0,966604246	1

	6458306	6459394		+	-	SCO5895	methyltransferase	1	2	0	0	3455	3314	0	0	0	1	1	1	1749	2950	0	2	0,561877723	1

	6459417	6462218		+	-	SCO5896	phosphoenolpyruvate-utilizing enzyme	10	10	6	0	19532	16917	14182	0	1	4	2	5	3139	8783	0	2	0,030164977	1

	6462296	6463483		+	-	SCO5897	oxidase	5	9	1	5	11251	14833	2277	11359	3	8	11	6	14548	10603	3	10	0,858618272	1

	6463526	6464206		+	-	SCO5898	hypothetical protein	8	11	3	10	16852	19057	8230	21778	9	24	10	9	12583	14387	6	19	0,400564777	1

	6464371	6465258		+	-	SCO5899	hypothetical protein	2	3	4	2	4688	5663	8547	4409	2	6	3	2	3967	3371	1	4	0,183057669	1

6465627	6465627	6467702	6467703	+	-	SCO5900	hypothetical protein	75	101	99	91	147859	164894	210577	185226	33	85	150	97	184542	153382	27	81	0,260665452	1

6467739	6467755	6469131	6469136	+	-	SCO5901	RNA methyltransferase	47	58	107	79	92748	95656	227780	160517	40	104	176	140	217509	220640	53	159	0,596749345	1

	6470874	6470494		-	-	SCO5904	hypothetical protein	3	4	1	2	7669	7071	2139	4474	5	14	4	5	5284	7889	5	17	0,953515748	1

	6473452	6470909		-	-	SCO5905	export protein	10	15	9	8	19580	25154	19144	17378	3	7	10	15	13300	24577	2	7	0,56349726	1

6473603	6473606	6474202	6474202	+	-	SCO5906	transcriptional regulator	23	38	20	25	45966	62641	44151	51595	34	85	41	28	51063	44736	27	80	0,423580453	1

	6474436	6474317		-	-	SCO5907	hypothetical protein	0	0	0	0	1164	0	0	1097	1	4	0	0	686	0	1	2	0,459268203	1

	6474517	6474711		+	-	SCO5908	hypothetical protein	1	3	1	1	2912	5381	2674	3656	7	18	0	1	933	2583	2	9	0,167320985	1

	6474708	6474914		+	-	SCO5909	hypothetical protein	0	3	1	0	1757	5277	2713	1069	5	13	0	0	945	0	0	2	1,68E-04	1

	6474947	6475291		+	-	SCO5910	hypothetical protein	1	0	0	0	3523	0	168	0	0	2	0	0	574	0	0	0	0,05238431	1

	6476991	6475426		-	-	SCO5911	oligopeptide binding protein	3	7	2	3	7475	12291	4862	7154	2	5	6	2	8374	3661	1	3	0,276219848	1

	6477438	6480035		+	-	SCO5912	protease	0	1	2	0	1232	2646	5902	0	0	0	1	2	1353	3898	0	1	0,642136362	1

	6480200	6481435		+	-	SCO5913	protease	0	0	0	0	0	900	1346	883	0	0	1	1	1501	2018	0	1	0,704787165	1

6482605	6482600	6481608	6481596	-	-	SCO5914	transcriptional regulator	102	141	114	96	200145	230110	242022	195590	85	218	228	168	280648	263588	92	274	0,687223114	1

6482843	6482843	6483358		+	-	SCO5915	hypothetical protein	8	8	8	2	16309	13434	18827	4353	9	25	11	9	14042	14456	9	27	0,865469272	1

	6483675	6484187		+	-	SCO5916	hypothetical protein	2	1	0	0	4436	2992	346	0	1	3	7	0	9252	894	3	9	0,098438005	1

6484352	6484965	6485303	6485303	+	-	SCO5917	hypothetical protein	6	10	4	6	13581	17223	9101	12643	15	38	27	13	33825	21328	27	81	0,097753976	0,815048715

	6487272	6486961		-	-	SCO5918	hypothetical protein	0	0	0	0	1766	1456	0	0	1	2	0	0	0	0	0	0	1	1

	6487725	6487321		-	-	SCO5919	hypothetical protein	0	1	0	0	1436	1721	0	0	0	1	0	0	0	0	0	0	1	1

	6489268	6487772		-	-	SCO5920	DEAD/DEAH box helicase	6	22	0	3	11930	36875	0	7247	3	9	7	4	8763	7033	1	5	0,062699981	1

6489964	6489820	6489617	6489603	-	-	SCO5921	cold-shock domain-containing protein	58	147	76	53	114814	239602	162790	108921	308	767	94	40	115710	64031	151	440	0,001464704	0,0777149

	6491442	6490462		-	-	SCO5922	short chain dehydrogenase	4	13	9	16	9125	22459	19441	32710	8	21	20	14	24771	23102	8	24	0,981119923	1

	6493150	6492065		-	-	SCO5923	ABC transporter ATP-binding protein	0	0	1	0	0	0	2248	0	0	0	1	0	1878	0	0	0	0,603292022	1

	6494912	6493143		-	-	SCO5924	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6495218	6494967		-	-	SCO5925	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6495736	6495215		-	-	SCO5926	hypothetical protein	0	0	0	0	0	128	0	0	0	0	0	0	0	1429	0	1	5,47E-71	1

	6496093	6495872		-	-	SCO5927	hypothetical protein	0	0	0	0	0	1134	752	0	0	2	0	0	797	0	0	1	0,482123537	1

	6496986	6496282		-	-	SCO5928	hypothetical protein	2	2	3	3	4504	3732	8012	6716	3	8	0	0	0	726	0	0	1,21E-39	1

6498231	6498231	6497455	6497455	-	-	SCO5929	oxidoreductase	16	12	8	14	32579	20907	18916	29063	12	32	8	16	10877	26106	7	23	0,187653215	1

	6498298	6499377		+	-	SCO5930	NTP pyrophosphohydrolase	4	16	5	9	8989	27174	10894	18243	6	15	9	9	12237	14295	4	12	0,393155613	1

	6500945	6499512		-	-	SCO5931	xylanase A	0	0	0	0	0	0	0	0	0	0	0	2	704	3218	0	1	1	1

	6501336	6502763		+	-	SCO5932	arabinofuranosidase	1	0	0	0	2193	0	1683	0	0	0	1	0	1841	0	0	0	0,477932189	1

	6503922	6502747		-	-	SCO5933	hypothetical protein	0	0	0	0	436	0	1614	0	0	0	0	0	0	580	0	0	0,860269173	1

6504150	6504150	6504752		+	-	SCO5934	sigma factor	9	14	6	6	18677	24173	12885	13117	11	28	15	13	18906	21305	11	33	0,981001992	1

	6504749	6505642		+	-	SCO5935	hypothetical protein	7	15	4	9	14862	25331	9299	19508	7	19	19	7	23374	10993	6	19	0,695244274	1

	6505787	6505626		-	-	SCO5936	hypothetical protein	0	0	0	0	1184	1592	1772	1469	3	9	2	0	2855	1116	4	12	0,561400821	1

	6506170	6505802		-	-	SCO5937	hypothetical protein	2	3	5	1	4892	5920	11023	3442	6	17	6	1	7398	2155	4	12	0,266195325	1

6506775	6506775	6506167		-	-	SCO5938	hypothetical protein	17	30	32	33	33433	49151	68436	68424	35	90	50	24	61711	38116	28	81	0,336595814	1

	6506808	6507281		+	-	SCO5939	peptidylprolyl isomerase	0	0	0	0	0	0	0	0	0	0	0	0	1075	0	0	1	1	1

6507329	6507329	6507988		+	-	SCO5940	hypothetical protein	4	6	7	8	9144	11149	15133	16922	7	19	15	17	19270	27046	11	35	0,261371568	1

	6507985	6509133		+	-	SCO5941	aminotransferase	0	0	2	3	0	0	5308	6754	0	2	3	2	4796	4655	1	4	0,464067621	1

6509212	6509216	6509833	6509833	+	-	SCO5942	hypothetical protein	23	21	19	22	45587	34985	40289	45799	26	67	29	34	36730	54567	24	73	0,800676838	1

	6510025	6510810		+	-	SCO5943	hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6510803	6511951		+	-	SCO5944	hypothetical protein	0	1	0	0	0	2019	0	1302	0	0	0	0	0	0	0	0	1	1

	6511948	6513768		+	-	SCO5945	transferase	0	0	0	1	0	1142	1743	2056	0	0	0	0	0	0	0	0	1	1

	6513765	6514538		+	-	SCO5946	hypothetical protein	0	0	0	0	155	0	0	0	0	0	1	0	1254	993	0	1	1,16E-118	1

	6514553	6515950		+	-	SCO5947	hypothetical protein	0	0	0	0	1116	0	2079	0	0	0	0	0	735	129	0	0	0,851954815	1

	6515947	6517140		+	-	SCO5948	oxidoreductase	1	1	0	1	3815	2960	841	3153	0	2	0	1	0	1979	0	0	0,101992428	1

	6517425	6517973		+	-	SCO5949	hypothetical protein	1	0	1	0	3116	426	3872	1153	1	3	0	2	1106	3860	1	4	0,454095571	1

	6519544	6518093		-	-	SCO5950	export protein	1	0	0	1	2951	0	0	3600	0	1	4	0	5432	0	0	1	0,511049769	1

	6519692	6520303	6520303	+	-	SCO5951	transcriptional regulator	7	11	7	13	15027	18574	15341	27211	12	31	18	8	22317	13722	10	29	0,596258978	1

6520529	6520547	6521299	6521299	+	-	SCO5952	hypothetical protein	30	41	23	29	59139	67275	49856	58563	30	77	37	46	45562	72234	25	78	0,494445263	1

	6521302	6524043		+	-	SCO5953	hypothetical protein	6	13	5	10	13416	22596	12043	20615	2	6	17	8	21211	13148	2	6	0,703807228	1

	6524142	6526439		+	-	SCO5954	chitinase	0	0	0	0	1320	1206	1158	1842	0	0	4	3	5444	5588	0	2	0,015679144	1

6526965	6526940	6526506	6526506	-	-	SCO5955	hypothetical protein	38	43	24	33	76021	71136	52461	68601	60	154	53	48	65865	76324	54	163	0,545598848	1

6526903	6526903	6527715	6527715	+	-	SCO5956	regulatory protein	6	4	10	7	12173	7819	23006	15601	6	18	24	11	30599	17605	10	29	0,340846105	1

6527836	6527871	6529472	6529510	+	-	SCO5957	transporter	25	32	40	3	50237	52988	84787	7033	11	30	354	107	435648	168519	66	188	2,80E-24	2,29E-21

	6530343	6529489	6529198	-	-	SCO5958	cobalt transport system ATP binding protein	11	20	17	11	22949	33577	36793	22597	13	33	21	25	26526	40081	12	38	0,938653366	1

	6531089	6530340		-	-	SCO5959	cobalt transport integral membrane protein	5	20	14	10	11688	33416	31197	21201	12	32	21	18	27021	28522	12	37	0,94079378	1

	6531446	6531090		-	-	SCO5960	cobalt transport protein CbiN	8	7	13	4	15697	11905	27978	8531	17	44	9	7	11532	12155	11	33	0,27449302	1

	6532141	6531443		-	-	SCO5961	cobalt transport protein CbiM	10	19	27	12	20959	31212	57621	24327	18	47	24	9	29672	15404	11	32	0,105691725	0,839754679

	6533018	6532428		-	-	SCO5962	transcriptional regulator	1	0	0	1	3106	0	0	2260	0	2	1	1	1526	2155	1	3	0,568094572	1

	6533658	6533083		-	-	SCO5963	hypothetical protein	1	0	1	0	2213	0	3238	0	0	2	0	0	0	0	0	0	1	1

	6535013	6533655		-	-	SCO5964	hypothetical protein	0	0	0	0	0	0	1980	0	0	0	1	0	1334	1093	0	0	0,660623953	1

	6535301	6535768		+	-	SCO5965	hypothetical protein	0	0	0	0	0	1536	1396	0	0	1	2	1	2966	2301	1	5	0,090985271	1

	6539055	6535912		-	-	SCO5966	oxidase	8	16	19	9	15959	26787	42349	18727	3	8	47	29	58788	45501	5	16	0,096942262	1

6539254	6539260	6539670	6539765	+	-	SCO5967	hypothetical protein	134	187	155	152	262955	304167	329771	308633	288	733	250	217	307484	340715	262	788	0,246135187	1

6539766	6539766	6540974		+	-	SCO5968	bldA-regulated nucleotide binding protein	39	26	35	34	78002	43488	75507	70025	21	55	73	61	90160	97095	25	77	0,6934628	1

	6540971	6541324		+	-	SCO5969	hypothetical protein	2	10	2	6	5038	16812	4882	12205	11	27	8	3	10951	5297	7	22	0,368627044	1

	6541507	6541977		+	-	SCO5970	hypothetical protein	9	8	13	1	18726	13554	28384	2651	12	33	15	9	18578	15243	12	35	0,831292949	1

6542306	6542306	6543229	6543236	+	-	SCO5971	hypothetical protein	181	217	93	159	354402	353792	197959	321685	131	332	233	217	286736	341594	112	340	0,180813928	1

	6543305	6544900	6544900	+	-	SCO5972	hypothetical protein	12	18	16	10	24900	29764	35574	20829	6	17	48	28	59919	44270	11	32	0,154004902	0,985414292

	6544981	6547509		+	-	SCO5973	phosphatase	14	24	11	14	27939	40213	24155	28858	4	11	35	24	44202	39133	5	16	0,655453207	1

	6548856	6547561		-	-	SCO5974	integral membrane ion exchanger	0	0	0	0	0	1077	0	0	0	0	5	1	6829	2461	1	3	1,95E-24	1

6549048	6549048	6550304	6550304	+	-	SCO5975	arginine deiminase	19	46	14	20	38685	75858	30187	41575	15	37	32	30	39474	47947	11	34	0,468779035	1

	6550399	6551406		+	-	SCO5976	ornithine carbamoyltransferase	9	15	6	4	19454	25066	13528	8763	6	16	14	8	17867	12567	5	15	0,547657663	1

	6551536	6552975		+	-	SCO5977	amino acid permease	6	10	11	2	12668	16941	24759	5758	4	10	17	10	21761	15847	4	13	0,848959593	1

6553420	6553420	6552935	6552935	-	-	SCO5978	hypothetical protein	5	6	10	6	10630	10184	21541	12131	10	28	12	7	15414	11948	9	28	0,746191685	1

	6553552	6554379		+	-	SCO5979	enoyl-CoA hydratase	0	1	0	0	0	2163	0	0	0	0	0	0	18	1016	0	0	0,47539893	1

	6554384	6556789		+	-	SCO5980	salicylyl-CoA 5-hydroxylase	0	0	1	1	0	0	2981	2037	0	0	0	2	735	4693	0	1	0,548537025	1

	6557688	6556777		-	-	SCO5981	hypothetical protein	4	2	4	0	8222	3306	10161	1786	2	6	11	9	14227	14127	5	15	0,06578499	1

6558617	6558617	6557772	6557727	-	-	SCO5982	regulator	132	140	83	109	259169	227721	177795	220355	102	261	185	186	227583	291973	101	307	0,547384184	1

	6560310	6558619		-	-	SCO5983	fatty acid-CoA ligase	0	0	1	0	0	0	2297	0	0	0	5	0	6563	1100	0	2	5,54E-04	1

	6560442	6561617		+	-	SCO5984	acyl-CoA dehydrogenase	0	0	0	0	0	0	1663	0	0	0	0	0	117	1322	0	0	0,607277021	1

	6561614	6562012		+	-	SCO5985	hypothetical protein	0	0	0	0	0	0	0	0	0	0	1	1	1396	3050	1	5	1	1

	6562040	6562867		+	-	SCO5986	oxidoreductase	5	3	3	5	10290	5051	7140	11014	3	10	6	6	7669	10343	3	10	0,794012922	1

	6563093	6562884		-	-	SCO5987	hypothetical protein	2	1	3	1	5348	1689	6388	3870	7	20	1	2	1526	3959	4	13	0,248778701	1

	6563335	6563778		+	-	SCO5988	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6564781	6563897		-	-	SCO5989	hypothetical protein	0	0	0	0	0	0	1861	0	0	0	1	0	2095	420	0	1	0,906064326	1

	6565028	6564792		-	-	SCO5990	hypothetical protein	0	1	0	0	0	3056	0	0	1	3	1	0	1718	1207	2	6	0,616900461	1

6565254	6565263	6565649	6565649	+	-	SCO5991	hypothetical protein	14	26	20	31	28948	43109	43676	63950	45	116	49	24	60346	38682	43	127	0,805746442	1

	6565701	6566195		+	-	SCO5992	hypothetical protein	5	4	5	0	11620	8100	11191	1311	6	16	8	5	10142	9196	6	19	0,994072522	1

	6566262	6567074		+	-	SCO5993	hypothetical protein	1	0	2	0	3271	1343	5328	1879	1	3	4	0	5859	1506	1	4	0,972657505	1

	6567071	6567973		+	-	SCO5994	integral membrane cytochrome biogenesis protein	2	6	5	2	5009	10546	11993	4139	3	8	9	3	12095	6215	3	10	0,930727762	1

	6568057	6568779		+	-	SCO5995	hypothetical protein	9	5	7	8	17707	8864	15549	17220	7	20	20	7	25803	11413	8	25	0,844202287	1

	6568779	6571592		+	-	SCO5996	hypothetical protein	5	3	7	4	10115	5421	15053	9563	1	3	9	14	12274	22681	2	6	0,347887713	1

	6572032	6572550		+	-	SCO5997	hypothetical protein	0	0	0	0	1650	1045	2010	1544	1	3	10	3	12379	5710	6	17	7,62E-05	1

6575023	6574715	6573186	6573164	-	-	SCO5998	UDP-N-acetylglucosamine transferase	79	109	59	70	155140	177564	125859	143166	38	98	172	153	212398	240233	49	147	0,626647129	1

6575177	6575305	6578019	6578225	+	-	SCO5999	aconitate hydratase	942	1283	1147	869	1838947	2085503	2432791	1755633	293	747	2177	2140	2677737	3353994	367	1110	0,593008001	1

6578236	6578236	6578481	6578501	+	-	SCO6000	hypothetical protein	15	19	22	17	29560	30938	47083	34914	56	144	48	46	59901	73083	89	270	0,142838089	0,95265731

6578517	6578520	6578807	6578876	+	-	SCO6001	hypothetical protein	23	26	31	23	45277	43294	66098	48292	68	176	55	55	68065	87049	88	269	0,44866451	1

	6579171	6578743		-	-	SCO6002	hypothetical protein	5	5	2	6	11096	8197	5377	13554	8	22	8	2	10358	3753	5	16	0,230687249	1
