Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts wildtype Replicate 1	Raw Counts wildtype Replicate 2	Raw Counts wildtype Replicate 3	Raw Counts wildtype Replicate 4	Normalized Counts wildtype Replicate 1	Normalized Counts wildtype Replicate 2	Normalized Counts wildtype Replicate 3	Normalized Counts wildtype Replicate 4	RPKM wildtype	Expression wildtype	Raw Counts TopA_overexpression Replicate 1	Raw Counts TopA_overexpression Replicate 2	Raw Counts TopA_overexpression Replicate 3	Normalized Counts TopA_overexpression Replicate 1	Normalized Counts TopA_overexpression Replicate 2	Normalized Counts TopA_overexpression Replicate 3	RPKM TopA_overexpression	Expression TopA_overexpression	pValue wildtype vs TopA_overexpression	qValue wildtype vs TopA_overexpression
	6046263	6047747	6047760	+	gltX	SCO5547	glutamyl-tRNA synthetase	346	430	293	329	676827	699597	621848	664238	176	448	591	530	269	484116	584214	544287	148	361	0,331667563	1

	6047855	6048250		+	-	SCO5548	hypothetical protein	3	2	3	6	7154	3668	6804	13043	7	19	4	5	3	3659	6314	6073	5	13	0,187922466	0,904607166

6048321	6048321	6049055	6049055	+	-	SCO5549	hydrolase	22	36	17	26	43306	58595	37585	53316	26	65	50	45	25	41280	50453	50841	26	64	0,830672244	1

6050392	6050379	6049735	6049726	-	-	SCO5550	transcriptional regulator	5	6	6	4	10377	9822	13528	8810	6	16	26	18	9	21775	20120	19832	13	31	0,034945746	0,309651953

	6050461	6051033		+	-	SCO5551	hypothetical protein	0	0	0	0	0	1182	0	0	0	0	1	1	0	1185	1470	0	0	1	0,056173111	1

6051815	6051815	6051099	6051079	-	-	SCO5552	regulator	21	19	26	16	42384	31469	55719	34198	22	57	46	37	14	38494	41181	28559	21	50	0,651929049	1

	6052013	6053443		+	-	SCO5553	isopropylmalate isomerase large subunit	14	26	15	14	28492	43520	32980	28514	9	23	28	30	14	23476	33733	28764	8	20	0,54746731	1

6053449	6053449	6054042		+	leuD	SCO5554	isopropylmalate isomerase small subunit	12	10	5	6	24415	16394	10607	13824	10	27	10	15	5	8740	17096	10419	8	20	0,208953804	0,952810742

6054328	6054328	6054558	6054653	+	-	SCO5555	hypothetical protein	40	48	38	46	78273	79510	81261	94659	141	361	106	70	62	87455	77219	126075	165	419	0,333256786	1

6054695	6054696	6055352	6055400	+	-	SCO5556	histone-like DNA binding protein	336	448	270	246	657567	728477	573447	497441	369	934	659	595	386	540424	654876	780683	397	1002	0,930652836	1

6055700	6055700	6055467	6055433	-	-	SCO5557	hypothetical protein	8	15	18	17	17444	25299	39437	35007	48	125	51	22	17	41941	25174	36325	62	147	0,559532211	1

6056356	6056348	6055710	6055701	-	-	SCO5557a	hypothetical protein	18	19	13	21	36501	32145	28493	42999	21	54	40	33	10	33085	36652	20936	20	47	0,571191732	1

6056445	6056492	6057286		+	-	SCO5558	acyltransferase	135	176	156	115	264595	286935	332088	234003	137	351	234	212	129	191958	233965	261394	115	288	0,514226967	1

	6057283	6058293	6058293	+	gpsA	SCO5559	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	84	123	82	93	164391	200442	174061	189571	71	180	178	119	82	146353	131687	166862	59	146	0,612631379	1

6058350	6058385	6059554	6059569	+	ddl	SCO5560	D-alanyl-alanine synthetase A	82	120	80	103	161168	195020	170149	208661	61	157	166	176	87	136286	194255	177513	58	144	0,983704979	1

6059967	6059965	6059732	6059725	-	-	SCO5561	hypothetical protein	3	2	3	5	6552	3346	7180	10521	11	29	6	12	4	5405	14082	9511	16	41	0,501406047	1

6059983	6060199	6061167		+	-	SCO5562	thiamine monophosphate kinase	50	78	63	58	97670	127391	135050	117787	48	123	131	85	44	107846	94421	90141	42	100	0,579211909	1

	6061164	6061973	6061973	+	-	SCO5563	phosphomethylpyrimidine kinase	29	52	37	35	57392	85359	80083	71029	35	90	78	36	45	64241	40213	91343	31	80	0,898952558	1

6062394	6062244	6062059	6062013	-	rpmB	SCO5564	50S ribosomal protein L28	326	381	390	344	636617	620553	828067	695822	1459	3737	943	675	476	773002	743254	963095	1788	4443	0,633938297	1

	6062511	6064280		+	-	SCO5565	hypothetical protein	9	22	17	18	17571	36127	36278	37566	7	18	55	29	15	45322	32898	30759	8	20	0,622792119	1

6064343	6064343	6066571	6066590	+	-	SCO5566	ATP-dependent DNA helicase RecG	48	69	46	69	95184	112637	99554	140506	19	50	230	153	119	189031	168500	242514	35	89	0,006155571	0,081686095

6066614	6066627	6067214	6067214	+	-	SCO5567	DNA methylase	44	56	36	42	86166	91376	78340	85524	57	145	113	97	62	92839	107420	127348	74	185	0,180665141	0,888634018

6067215	6067241	6067720	6067763	+	coaD	SCO5568	phosphopantetheine adenylyltransferase	44	72	44	61	86399	117721	94691	123155	86	219	90	78	59	74378	85895	120153	75	194	0,838316557	1

6067776	6067854	6068993	6068993	+	-	SCO5569	hypothetical protein	46	73	40	51	90612	120215	84965	104465	34	87	73	64	34	60232	71375	70237	24	59	0,193626865	0,918875723

6069120	6069138	6069791	6069791	+	-	SCO5570	hypothetical protein	708	850	1113	881	1383079	1381264	2359403	1779430	1024	2638	3677	1977	1207	3012723	2175395	2441464	1652	3888	0,093541754	0,597536952

6069792	6069794	6069967	6069986	+	rpmF	SCO5571	50S ribosomal protein L32	291	378	415	410	568206	614858	881350	827751	1620	4155	890	570	473	729455	627717	956719	1768	4432	0,919884166	1

6069987	6069987	6070805	6070818	+	rnc	SCO5572	ribonuclease III	296	381	459	397	578866	619435	973417	802251	353	907	1347	659	425	1103954	725577	859186	467	1094	0,5927468	1

	6070914	6071774		+	-	SCO5573	formamidopyrimidine-DNA glycosylase	11	4	5	7	21473	7762	12379	15433	6	16	27	14	7	22615	16493	16163	9	21	0,447861427	1

6072189	6072189	6071764	6071699	-	-	SCO5574	hypothetical protein	33	45	51	53	65265	73952	109775	107228	81	209	125	79	32	103081	87730	66185	87	201	0,813287399	1

6073559	6073466	6072276	6072190	-	-	SCO5575	transmembrane protein	31	34	43	34	62275	55305	92849	69411	22	58	61	34	23	50307	38233	47680	15	38	0,097546171	0,614504065

6073650	6073650	6073931	6074011	+	-	SCO5576	acylphosphatase	32	32	15	23	62557	52835	33584	48264	68	174	52	34	25	42632	38134	50770	62	155	0,776804841	1

6074834	6074834	6078394	6078394	+	-	SCO5577	chromosome associated protein	53	89	97	92	104086	145402	205764	186817	17	45	220	128	61	180623	141319	125291	18	41	0,976572889	1

6078510	6078582	6080000	6080055	+	-	SCO5578	sugar transporter	779	931	539	629	1520114	1513836	1143894	1271476	379	960	1174	1205	601	961654	1326611	1215842	332	823	0,791578951	1

6081599	6081583	6080126	6080114	-	-	SCO5579	transmembrane protein	40	70	54	54	78244	114882	115806	109675	28	71	227	105	52	186669	116067	106046	41	93	0,185686831	0,902169952

6081738	6081738	6082976	6083081	+	-	SCO5580	docking protein	471	584	423	415	919114	949255	898197	838868	286	727	1247	814	402	1021700	896284	813242	312	734	0,956771401	1

	6083772	6083101	6083101	-	-	SCO5581	hypothetical protein	1	3	11	9	3786	5920	24541	19341	7	19	8	1	0	7039	1990	1718	2	5	3,98E-07	1,29E-05

	6084219	6085721	6085721	+	-	SCO5582	regulator	56	65	42	49	110756	105800	89135	100855	26	67	46	30	11	38099	33506	23608	9	21	3,57E-10	1,50E-08

	6086031	6087377		+	-	SCO5583	ammonium transporter	3	10	3	6	7028	17327	7774	12401	3	8	5	2	1	4365	3206	3954	1	2	1,54E-04	1

	6087374	6087712		+	-	SCO5584	nitrogen regulatory protein P-II	4	1	0	0	8426	3000	1980	1367	4	10	0	0	0	66	735	1175	0	1	5,36E-08	1

	6087777	6090284		+	-	SCO5585	PII uridylyl-transferase	1	1	4	0	2611	2083	8903	0	0	1	5	4	1	4432	5385	3731	0	1	0,721476636	1

	6090281	6091933	6091947	+	-	SCO5586	signal recognition particle protein	221	301	267	277	432191	489381	566594	560945	121	309	489	345	204	401031	380454	412512	99	240	0,266016478	1

	6092050	6093996		+	-	SCO5587	cell division protein FtsH-like protein	12	8	9	10	24919	13015	20837	21081	3	10	8	8	8	7247	9449	16341	2	5	0,015294976	1

6094631	6094631	6094014	6093983	-	-	SCO5588	lipoprotein	24	13	16	16	47568	21985	34317	32579	21	55	34	29	12	28548	32207	25478	19	46	0,502228329	1

6095690	6095669	6094782	6094782	-	-	SCO5589	hypothetical protein	12	8	7	16	23667	13281	16361	34272	9	24	27	20	16	22365	22553	32701	11	29	0,58960472	1

6096339	6096339	6096935	6097086	+	-	SCO5590	hypothetical protein	364	423	198	240	710998	688488	420045	486519	382	965	662	542	202	542465	597196	409751	369	865	0,559105611	1

6097105	6097191	6097610	6097610	+	rpsP	SCO5591	30S ribosomal protein S16	1199	1588	1501	1532	2339947	2580878	3183212	3094018	2608	6665	2661	2247	1566	2180054	2473449	3165785	2453	6205	0,686446031	1

6097611	6097613	6097852	6097862	+	-	SCO5592	hypothetical protein	365	502	456	468	712678	817142	966960	944832	1405	3585	1057	825	517	866461	908039	1046175	1585	3917	0,824091896	1

6097863	6097964	6098530		+	rimM	SCO5593	16S rRNA-processing protein RimM	13	15	18	21	26832	25380	39011	42710	22	59	28	21	15	23359	23227	30759	18	45	0,289666051	1

	6098530	6099363	6099416	+	trmD	SCO5594	tRNA (guanine-N(1)-)-methyltransferase	32	37	36	36	63799	60686	76626	73588	32	82	79	55	40	65022	60615	82687	33	83	0,675329512	1

6099460	6099500	6099850	6099895	+	rplS	SCO5595	50S ribosomal protein L19	589	664	619	572	1149354	1080267	1312231	1155633	1307	3345	1112	849	636	911155	934164	1285706	1177	2973	0,757992501	1

6099896	6099896	6100675		+	-	SCO5596	signal peptidase I	43	63	63	46	85690	103845	134812	93171	52	133	111	81	52	91214	89555	105993	49	122	0,937890774	1

	6100668	6102008		+	-	SCO5597	signal peptidase I	77	103	71	92	151431	167412	152015	185747	48	122	224	138	94	183692	152786	191495	54	131	0,562417321	1

	6101641	6102651	6102665	+	-	SCO5598	signal peptidase I	100	122	96	114	196689	199042	204288	230309	80	205	267	144	102	219255	158603	206403	80	192	0,942101581	1

6102756	6102756	6103532	6103532	+	-	SCO5599	signal peptidase I	14	11	21	24	28395	18518	44795	50451	17	45	31	29	10	25937	32107	21462	14	34	0,236506413	1

6103534	6103534	6104052	6104068	+	-	SCO5600	hypothetical protein	7	8	3	15	15532	13249	8309	31202	12	32	19	12	11	16137	13668	23083	13	33	0,98923264	1

6104097	6104109	6104417	6104451	+	-	SCO5601	hypothetical protein	67	71	61	74	132288	116402	131256	150665	167	429	121	96	67	99634	105988	136663	146	369	0,693293595	1

6104452	6104476	6104868		+	-	SCO5602	hypothetical protein	21	23	16	25	41355	38243	34426	51167	41	105	55	44	13	45604	48833	28212	45	104	0,948250905	1

	6104868	6106493		+	-	SCO5603	hypothetical protein	5	7	5	6	10921	12854	11795	12447	2	7	16	11	5	13837	12661	10766	3	7	0,849545134	1

	6106490	6107638		+	-	SCO5604	hypothetical protein	0	0	2	0	58	0	5328	0	0	1	3	3	1	2548	3848	2359	1	2	0,114053894	1

	6107817	6108128		+	-	SCO5605	hypothetical protein	5	6	0	5	10513	10127	1772	10484	10	26	4	0	1	3962	530	2609	3	7	1,90E-05	4,90E-04

6108415	6108415	6108125	6108096	-	-	SCO5606	hypothetical protein	8	7	7	4	17425	12267	15658	9963	18	47	23	10	4	19642	11915	8273	20	45	0,708035074	1

6108460	6108466	6108660	6108661	+	-	SCO5607	transcriptional regulator	7	10	9	7	15493	16844	21134	14503	34	87	34	12	6	27858	14220	13287	42	94	0,831737894	1

6108747	6108755	6109456	6109463	+	-	SCO5608	hypothetical protein	68	76	56	58	133200	123586	120412	119090	69	176	183	115	61	150632	127291	124864	81	191	0,584482782	1

	6109712	6109515		-	-	SCO5609	hypothetical protein	0	4	1	2	300	7046	3476	4428	7	19	4	1	1	3750	1448	3384	6	14	0,308323673	1

	6110413	6110051		-	-	SCO5610	hypothetical protein	4	5	2	2	9329	9725	5605	4046	7	19	9	9	2	8079	10494	5254	9	21	0,98724218	1

	6111177	6111392		+	-	SCO5611	transcriptional regulator	0	0	0	0	0	1102	0	1218	1	2	0	0	0	0	0	0	0	0	1	1

	6111554	6113824		+	-	SCO5612	ATP binding protein	1	0	2	0	3553	1391	5199	0	0	1	2	4	0	2033	4517	1816	0	1	0,930137383	1

	6114108	6114659		+	-	SCO5613	hypothetical protein	4	6	5	2	7950	10642	11458	4577	6	15	17	12	7	14361	14259	14222	10	25	0,196144692	0,925823975

	6115124	6115315		+	-	SCO5614	transcriptional regulator	0	0	0	0	0	852	0	0	0	1	0	0	0	0	801	0	0	1	0,438976484	1

	6115312	6115662		+	-	SCO5615	hypothetical protein	0	0	0	0	0	1407	1287	307	0	2	0	0	0	0	602	0	0	0	0,002187028	1

	6115730	6116218		+	-	SCO5616	hypothetical protein	0	0	0	0	0	0	0	1200	0	0	2	0	0	2004	0	0	0	1	0,181962478	1

	6116205	6116621		+	-	SCO5617	hypothetical protein	0	0	1	0	0	909	4080	0	1	2	4	0	0	3609	890	1611	2	4	0,43351953	1

	6117039	6117482		+	-	SCO5618	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6117794	6118300		+	-	SCO5619	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1

	6118370	6120760		+	-	SCO5620	recombinase	2	1	2	1	5494	3209	4575	2288	0	1	5	2	1	4623	2548	3989	0	1	0,690260283	1

	6121043	6121885		+	-	SCO5621	RNA polymerase sigma factor WhiG	4	1	3	0	8979	3040	7596	1423	2	6	14	7	6	12245	7901	13055	5	13	0,051321197	1

6122012	6122014	6122571	6122571	+	-	SCO5622	transcriptional regulator	58	70	64	68	113522	114206	136476	138282	88	225	181	74	45	148698	82478	92644	84	193	0,70091332	1

	6123205	6122525		-	-	SCO5623	hypothetical protein	0	0	1	0	1320	265	2624	111	0	1	2	0	0	1638	680	62	0	1	0,261223346	1

6123341	6123494	6124426	6124426	+	rpsB	SCO5624	30S ribosomal protein S2	1531	1753	1308	1542	2988496	2849416	2772259	3114094	1233	3141	1880	2226	1269	1540748	2449729	2565419	916	2342	0,870679773	1

6124427	6124521	6125357	6125382	+	tsf	SCO5625	elongation factor Ts	1062	1339	1196	1130	2073109	2176429	2535515	2282584	1061	2708	1605	1723	891	1314956	1896516	1801549	799	1996	0,77833037	1

6125462	6125563	6126324	6126324	+	pyrH	SCO5626	uridylate kinase	166	239	122	157	325686	389357	260037	318773	168	424	266	261	147	217933	288222	299153	140	352	0,491787153	1

6126396	6126503	6127060		+	frr	SCO5627	ribosome recycling factor	297	347	216	267	580332	564113	459265	540217	378	960	423	442	253	346985	486409	512378	318	803	0,379292499	1

	6127060	6128235	6128238	+	-	SCO5628	hypothetical protein	315	412	290	326	614697	670251	614945	658470	214	543	722	610	323	591846	672000	654350	222	543	0,870017951	1

	6131020	6128360		-	-	SCO5629	ATP /GTP-binding protein	4	2	2	0	8397	4593	5863	0	0	1	0	0	0	773	0	0	0	0	2,92E-89	1

6132932	6132679	6132437	6132151	-	-	SCO5632	hypothetical protein	43	46	41	38	84467	75392	86907	77216	130	333	123	135	48	101422	148988	97951	199	477	0,063817901	0,459213807

	6135797	6133491		-	-	SCO5633	traSA:integrase fusion protein	0	0	2	0	252	0	5605	0	0	0	1	1	0	1463	1896	1086	0	0	0,693416443	1

6137080	6137068	6136289	6136272	-	-	SCO5636	transcriptional regulator	46	55	28	34	91350	90081	59661	70322	39	99	90	86	45	74324	95355	91432	45	111	0,395137044	1

6137153	6137156	6137551	6137551	+	-	SCO5637	mutT-like protein	7	5	12	11	14542	8181	25690	23239	17	45	24	19	8	19708	21154	17205	20	48	0,820767739	1

	6138768	6137881		-	-	SCO5638	hypothetical protein	2	5	4	0	4853	8551	8656	1786	2	6	10	7	7	8540	8520	14204	4	11	0,177707497	1

	6139295	6138765		-	-	SCO5639	hypothetical protein	1	3	1	0	2310	5220	4020	0	2	5	1	1	2	923	1315	6002	1	5	0,648346721	1

	6139869	6139402		-	-	SCO5640	hypothetical protein	0	0	1	1	1844	0	3813	2176	1	4	0	0	0	0	375	0	0	0	4,65E-73	1

	6140843	6139887	6139887	-	-	SCO5641	transposase	16	21	13	13	32579	34172	27849	27714	12	31	281	123	49	230241	135861	100142	73	162	6,57E-29	5,12E-27

6141599	6141583	6140819		-	-	SCO5642	hypothetical protein	21	23	16	22	41724	38910	34307	44832	20	52	115	76	34	94706	83971	69026	46	107	2,15E-04	0,004286153

	6142177	6141650		-	-	SCO5643	hypothetical protein	2	2	3	3	4523	3499	7843	6326	4	10	9	5	4	7941	5507	9787	5	14	0,5379889	1

	6142261	6142887		+	-	SCO5644	hypothetical protein	1	0	2	1	2824	0	5566	3107	1	4	2	5	2	1958	5518	5859	2	7	0,46832716	1

6143019	6143019	6144125	6144259	+	-	SCO5645	ribosomal RNA large subunit methyltransferase N	138	176	169	181	269643	287482	358769	366852	113	289	408	281	208	334212	309830	421426	128	320	0,708663965	1

	6144349	6145470		+	-	SCO5646	solute binding lipoprotein	11	13	17	14	21628	21880	37625	28932	9	24	19	18	9	15866	20855	20162	6	16	0,148578386	0,793971698

	6145467	6147128		+	-	SCO5647	ABC transporter	13	13	14	13	25444	22307	31147	26476	6	15	19	16	6	15887	17837	12868	3	9	0,027270169	1

	6147131	6148177		+	-	SCO5648	ABC transporter ATP-binding protein	7	5	15	6	15056	8285	33386	13536	6	16	17	14	5	14004	15564	10846	5	12	0,262439755	1

6148202	6148202	6149002	6149124	+	-	SCO5649	hypothetical protein	10	16	19	16	21162	27214	41388	33119	14	38	61	34	12	50174	38305	25861	21	47	0,406931452	1

6149824	6149768	6149064	6149054	-	-	SCO5650	hypothetical protein	74	72	60	50	145500	118574	129196	101721	68	175	117	154	50	96607	170540	102119	72	174	0,847234723	1

6151109	6151109	6149925	6149850	-	-	SCO5651	hypothetical protein	62	76	34	56	122347	124149	73863	114624	36	91	101	104	48	83101	114690	97052	33	82	0,880181747	1

6151553	6151543	6151136	6151122	-	-	SCO5652	hypothetical protein	28	32	25	28	56528	52047	53075	57363	52	134	38	35	20	31762	39516	40849	36	91	0,123791875	0,701181968

	6153109	6151649		-	-	SCO5653	hypothetical protein	2	1	0	1	4067	2236	0	2214	0	1	1	0	0	1093	757	694	0	0	0,021549349	1

	6153867	6153091		-	-	SCO5654	ABC transporter ATP-binding protein	4	8	1	1	9406	13989	3139	3758	3	9	0	2	3	781	2676	6919	1	4	0,012023785	1

6155448	6155446	6154073	6154048	-	-	SCO5655	hypothetical protein	2092	2226	196	1361	4082089	3617577	417222	2748441	792	1976	256	220	625	210436	242491	1264965	133	416	1,97E-16	1,07E-14

6155949	6155949	6155449	6155449	-	-	SCO5656	transcriptional regulator	969	1115	162	778	1892165	1813048	343458	1571197	1122	2804	206	133	312	168765	146953	631552	214	630	4,18E-17	2,36E-15

6156104	6156130	6157569	6157579	+	-	SCO5657	aldehyde dehydrogenase	1415	1488	356	1154	2761654	2419274	756155	2330784	570	1435	614	565	675	503525	622426	1364662	208	576	7,83E-04	0,013943946

	6157741	6158940		+	-	SCO5658	polyamine-binding lipoprotein	6	13	3	10	12542	21140	8319	22197	5	13	8	2	4	7110	2875	8380	2	5	1,19E-04	1

6158953	6158953	6159492	6159492	+	-	SCO5659	hypothetical protein	60	67	29	30	117328	109049	63038	60666	64	162	129	78	14	106116	86437	29530	63	137	0,805247895	1

	6160669	6159509		-	-	SCO5660	peptidase	6	4	2	2	13056	7304	6150	4772	2	6	10	3	1	8577	3505	3580	2	4	0,147801714	1

	6161548	6160823		-	-	SCO5661	hypothetical protein	16	26	13	15	32763	42546	28077	31174	18	46	37	25	3	30810	28110	6937	14	30	0,094817263	0,602772047

6162715	6162715	6161552	6161552	-	-	SCO5662	adenosine deaminase	57	87	37	52	112823	142233	79092	105340	37	94	60	76	22	49771	83633	45996	21	51	0,017502527	0,188969417

6162766	6162772	6163452	6163507	+	-	SCO5663	hypothetical protein	75	81	78	72	147014	131719	165385	146581	84	216	267	137	50	218794	150785	102742	104	231	0,579322814	1

6163511	6163511	6163960	6163968	+	-	SCO5664	hypothetical protein	118	146	101	87	232152	237615	215192	177235	188	478	286	181	105	234831	199778	213420	201	480	0,87073471	1

6164663	6164663	6164022	6164022	-	-	SCO5665	hypothetical protein	5	9	4	2	10571	15453	9983	5758	6	16	45	36	13	37505	40401	26422	23	54	7,12E-07	2,23E-05

	6164842	6166377		+	-	SCO5666	gamma-aminobutyraldehyde dehydrogenase	4	6	1	3	8261	10884	3813	7368	1	4	3	2	8	2582	2764	17169	1	4	0,738063756	1

	6166490	6167689		+	-	SCO5667	ABC transporter substrate-binding protein	2	3	2	2	5203	5309	4724	4251	1	4	1	2	3	864	2322	7160	0	2	0,258956167	1

	6167695	6168888		+	-	SCO5668	polyamine ABC transporter ATP-binding protein	2	7	0	1	4756	12782	1614	3237	1	4	5	3	2	4681	3533	4194	1	3	0,298938693	1

	6168888	6169817		+	-	SCO5669	polyamine ABC-transporter integral memb rane protein	0	5	0	1	1698	8269	0	3321	1	3	2	3	0	1995	3516	1941	1	2	0,285300761	1

	6169818	6170618		+	-	SCO5670	polyamine ABC-transporter integral memb rane protein	1	4	1	5	3572	7014	2545	11880	3	7	4	0	2	3430	973	5049	1	3	0,033954977	1

	6170654	6172081		+	-	SCO5671	oxidoreductase	6	6	7	6	11862	10111	16886	13573	3	9	15	11	5	12511	12540	11505	3	8	0,611469181	1

	6172204	6172662		+	-	SCO5672	hypothetical protein	0	2	1	2	611	3636	3486	4828	2	6	0	1	3	174	1227	6376	1	5	0,414163581	1

	6172804	6174636		+	-	SCO5673	chitinase	0	0	0	0	698	0	970	0	0	0	1	0	0	848	160	0	0	0	0,860389888	1

6175318	6175318	6174575	6174575	-	-	SCO5674	hypothetical protein	9	9	10	6	19415	16217	22551	13247	9	24	63	25	12	52207	28259	25505	21	47	0,006756899	0,088818635

	6175387	6176157		+	-	SCO5675	hypothetical protein	2	10	5	6	4290	17528	11280	13824	6	15	15	8	2	12440	9040	5049	5	11	0,231272397	1

6177923	6177891	6176557	6176188	-	-	SCO5676	4-aminobutyrate aminotransferase	681	649	669	947	1330327	1055297	1419213	1913303	416	1070	959	1119	542	785767	1232323	1096090	311	777	0,38655413	1

	6178250	6180280	6180280	+	-	SCO5677	ATP/GTP binding protein	36	38	35	39	71012	63229	74507	79244	13	35	126	60	23	103521	66122	47341	16	35	0,671752295	1

	6180444	6182102		+	-	SCO5678	regulatory protein	15	14	28	21	31035	23159	59393	43204	9	23	55	33	14	45571	37310	30154	9	22	0,911895863	1

6182206	6182246	6183691	6184204	+	-	SCO5679	aldehyde dehydrogenase	407	422	354	523	796097	687322	750401	1057800	222	569	620	690	301	508195	759288	609929	176	432	0,265058838	1

	6184114	6183701		-	-	SCO5680	cytidine deaminase	0	0	2	2	844	1174	5496	4902	2	7	6	2	0	5679	2924	1469	3	8	0,900837244	1

	6185315	6184140		-	-	SCO5681	glycosyl transferase	0	0	0	0	38	32	871	0	0	0	0	0	0	20	558	0	0	0	0,767825178	1

	6186445	6185312		-	-	SCO5682	hypothetical protein	0	0	0	0	0	0	0	0	0	0	1	0	0	1422	0	0	0	0	1	1

6186588	6186588	6187784		+	-	SCO5683	two-component system sensor kinase	14	13	15	21	27337	21365	33742	43380	10	26	35	25	7	28977	27905	14409	8	19	0,266823904	1

	6187781	6188494		+	-	SCO5684	two-component system response regulator	2	6	5	3	5514	9958	10755	6623	4	11	13	8	3	10773	9277	6937	5	12	0,961765478	1

	6191418	6188536		-	-	SCO5685	sugar hydrolase	0	0	0	0	0	0	812	0	0	0	5	0	0	4594	0	0	0	0	9,39E-10	1

	6191668	6193353		+	-	SCO5686	lipoprotein	1	0	0	0	1999	0	0	0	0	0	3	0	0	2636	0	908	0	0	0,116274867	1

	6193381	6194421		+	-	SCO5687	transport system integral membrane protein	0	0	0	0	1291	0	1683	0	0	0	3	2	0	2819	2504	0	0	1	0,093643319	1
